Date,Open,High,Low,Close,Adj Close,Volume
9/4/2017,800.165222,810.393311,790.432495,799.100342,786.874146,9950182
9/5/2017,807.347168,809.74939,802.914185,808.634949,796.262878,11637538
9/6/2017,805.564087,818.491516,803.780945,814.974854,802.505798,22496263
9/7/2017,815.272034,824.682861,807.347168,810.41803,798.018677,7478761
9/8/2017,812.300232,815.519714,804.474365,809.229309,796.848145,6114140
9/11/2017,813.588013,819.085876,808.882629,810.21991,797.823608,5856706
9/12/2017,815.024353,817.253235,809.328369,816.015015,803.53009,2999837
9/13/2017,816.262634,851.825562,814.281433,841.027893,828.160217,13557530
9/14/2017,847.764038,853.410522,834.093628,835.92627,823.136658,5476914
9/15/2017,834.093628,844.841736,826.911682,833.895508,821.136963,13196770
9/18/2017,842.018494,843.058655,835.183289,837.610291,824.794861,2336110
9/19/2017,840.730713,840.780273,829.140564,830.725525,818.015442,3562177
9/20/2017,848.061218,864.307251,837.16449,839.195251,826.355591,11511053
9/21/2017,839.046692,843.702515,828.397644,833.449707,820.697998,5976672
9/22/2017,832.013367,832.013367,805.564087,809.724609,797.335815,5673719
9/25/2017,807.347168,820.175537,797.63916,813.835632,801.383911,6566972
9/26/2017,813.984253,819.283997,804.573425,812.399292,799.969604,4875350
9/27/2017,817.847595,817.946655,788.030273,791.645996,779.533875,8514143
9/28/2017,792.141296,795.360779,772.873901,779.065247,767.14563,13636223
9/29/2017,784.315491,785.949951,771.784241,773.567383,761.731873,7691452
10/3/2017,787.534973,796.30188,777.975586,790.853516,778.753479,8466559
10/4/2017,791.695496,817.203735,788.129333,811.161011,798.750244,8725859
10/5/2017,817.253235,820.670837,810.962891,816.411255,803.920166,4906551
10/6/2017,816.262634,831.468506,814.875793,829.190125,816.503601,5998431
10/9/2017,831.121826,831.914307,820.225098,822.85022,810.260681,4084462
10/10/2017,823.196899,839.343872,823.196899,835.282349,822.502563,6798826
10/11/2017,837.36261,850.3396,828.149963,832.260986,819.527405,7116625
10/12/2017,834.192688,868.566833,834.192688,864.554871,851.327209,8603714
10/13/2017,871.043396,882.336304,865.149231,868.220154,854.936462,9926723
10/16/2017,870.746216,883.624146,853.212402,868.566833,855.277832,14772250
10/17/2017,869.755615,875.699219,859.057007,866.139832,852.887939,6414314
10/18/2017,869.161194,909.280945,866.783752,905.912842,892.052368,16924095
10/19/2017,907.200623,913.243347,894.520813,901.356018,887.565308,3698813
10/23/2017,904.327881,935.829285,900.563538,930.925781,916.682678,12670626
10/24/2017,938.801086,938.801086,919.484192,925.477417,911.317688,6395360
10/25/2017,931.272461,937.018005,920.771973,931.074341,916.828979,4620435
10/26/2017,931.173401,948.806274,922.257935,938.503906,924.144836,7771680
10/27/2017,941.079529,947.716614,917.00769,921.118713,907.025635,5306577
